---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMultAcc     0.331988      2.31%     58.23% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatSqrt     0.165994      1.16%     59.39% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceAdd     0.331988      2.31%     61.71% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceAlu     0.331988      2.31%     64.02% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceCmp     0.165994      1.16%     65.18% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatReduceAdd     0.331988      2.31%     67.49% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatReduceCmp     0.331988      2.31%     69.81% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAes     0.331988      2.31%     72.12% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAesMix     0.331988      2.31%     74.44% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha1Hash     0.082997      0.58%     75.01% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha1Hash2     0.082997      0.58%     75.59% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha256Hash     0.082997      0.58%     76.17% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha256Hash2     0.082997      0.58%     76.75% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShaSigma2     0.082997      0.58%     77.33% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShaSigma3     0.082997      0.58%     77.91% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdPredAlu     0.663963      4.63%     82.54% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::MemRead     0.607854      4.24%     86.77% # Avg utilization of FU (Count)
